id,x_px,y_px,type,label,r_kpc,size
34211,7344.129,7247.944,star,,0.076,1.0
34212,5084.697,8129.232,star,,6.942,1.0
34213,7983.97,7189.937,star,,1.635,1.0
34214,6218.055,6322.557,star,,3.195,1.0
34215,7179.577,6624.807,star,,1.281,1.0
34216,5650.81,5734.602,star,,6.193,1.0
34217,6640.657,7502.064,star,,1.373,1.0
34218,5108.815,6688.817,star,,6.300,1.0
34219,7146.781,6746.525,star,,1.035,1.0
34220,5942.632,7707.854,star,,3.275,1.0
34221,7606.002,8059.201,star,,2.094,1.0
34222,8551.63,9195.058,star,,7.260,1.0
34223,7289.499,7300.008,star,,0.196,1.0
34224,7962.321,5913.272,star,,3.682,1.0
34225,6955.862,7339.09,star,,0.553,1.0
34226,6887.502,7550.24,star,,0.993,1.0
34227,6067.148,7747.131,star,,2.976,1.0
34228,7197.467,6591.596,star,,1.331,1.0
34229,9160.404,8154.239,star,,6.186,1.0
34230,6667.373,6589.549,star,,1.832,1.0
34231,5603.745,8887.061,star,,6.953,1.0
34232,7492.828,8552.041,star,,3.253,1.0
34233,8967.555,8385.613,star,,5.953,1.0
34234,6688.148,7027.348,star,,1.204,1.0
34235,8288.115,8268.193,star,,3.710,1.0
34236,7540.724,6553.526,star,,1.606,1.0
34237,7321.527,7289.954,star,,0.016,1.0
34238,7833.361,5760.162,star,,3.942,1.0
34239,4672.373,7612.381,star,,8.264,1.0
34240,7529.182,6388.66,star,,1.965,1.0
34241,9341.392,9052.948,star,,9.666,1.0
34242,5805.752,6942.192,star,,3.485,1.0
34243,8387.599,6730.277,star,,2.978,1.0
34244,6974.304,7291.371,star,,0.489,1.0
34245,6744.127,6854.669,star,,1.279,1.0
34246,8661.229,8357.85,star,,4.854,1.0
34247,7247.158,7409.812,star,,0.353,1.0
34248,8287.953,8119.612,star,,3.377,1.0
34249,9803.636,5725.397,star,,10.965,1.0
34250,6119.588,7418.214,star,,2.571,1.0
34251,9015.474,6136.327,star,,5.929,1.0
34252,7117.845,7302.586,star,,0.358,1.0
34253,6658.317,7658.491,star,,1.543,1.0
34254,7353.544,6784.201,star,,0.992,1.0
34255,6088.072,9044.155,star,,6.147,1.0
34256,6724.674,9024.413,star,,4.990,1.0
34257,6035.894,5243.442,star,,6.854,1.0
34258,6784.535,6789.68,star,,1.309,1.0
34259,8936.967,6602.67,star,,4.807,1.0
34260,5657.942,7741.439,star,,4.146,1.0
34261,7325.208,7359.282,star,,0.252,1.0
34262,8356.817,7536.922,star,,2.741,1.0
34263,7436.906,7559.57,star,,0.843,1.0
34264,7835.92,7523.316,star,,1.489,1.0
34265,8617.709,6499.152,star,,3.912,1.0
34266,8626.179,7470.472,star,,3.460,1.0
34267,7405.286,8759.973,star,,3.846,1.0
34268,7797.565,9370.89,star,,6.518,1.0
34269,7259.072,7270.438,star,,0.052,1.0
34270,7512.337,6703.038,star,,1.266,1.0
34271,7252.794,7086.789,star,,0.330,1.0
34272,7134.609,7485.842,star,,0.583,1.0
34273,9479.64,6107.375,star,,7.956,1.0
34274,6669.255,6914.971,star,,1.325,1.0
34275,8980.562,5944.663,star,,6.276,1.0
34276,9307.132,7717.608,star,,6.149,1.0
34277,7909.885,6111.984,star,,3.085,1.0
34278,7503.49,6510.982,star,,1.664,1.0
34279,5446.892,5356.694,star,,8.227,1.0
34280,9651.177,8286.487,star,,8.731,1.0
34281,7002.927,6621.013,star,,1.362,1.0
34282,7528.249,7496.32,star,,0.865,1.0
34283,6502.876,5800.79,star,,3.957,1.0
34284,7126.262,9264.621,star,,5.717,1.0
34285,5407.783,6708.726,star,,5.022,1.0
34286,6954.999,6309.992,star,,2.114,1.0
34287,7586.048,7761.123,star,,1.417,1.0
34288,6434.425,7122.497,star,,1.754,1.0
34289,6254.044,7674.672,star,,2.431,1.0
34290,7200.962,6709.075,star,,1.073,1.0
34291,7287.4,6788.484,star,,0.921,1.0
34292,6992.507,9684.483,star,,7.729,1.0
34293,9115.902,8770.998,star,,7.602,1.0
34294,9379.129,8215.888,star,,7.238,1.0
34295,9892.988,7670.557,star,,9.066,1.0
34296,4827.567,7624.341,star,,7.460,1.0
34297,7477.543,6340.551,star,,2.038,1.0
34298,8351.786,9687.86,star,,9.095,1.0
34299,7205.711,5664.647,star,,3.847,1.0
34300,7023.931,8107.519,star,,2.032,1.0
34301,5515.98,8226.139,star,,5.420,1.0
34302,7125.828,7596.713,star,,0.789,1.0
34303,7353.537,7110.519,star,,0.252,1.0
34304,7144.044,7348.187,star,,0.321,1.0
34305,7172.649,7699.827,star,,1.015,1.0
34306,7265.617,6974.682,star,,0.481,1.0
34307,10046.066,6724.507,star,,10.112,1.0
34308,6211.691,5971.025,star,,3.992,1.0
34309,5213.73,6523.381,star,,6.031,1.0
34310,5213.115,7060.087,star,,5.558,1.0
34311,7367.828,7222.771,star,,0.028,1.0
34312,7345.613,7236.817,star,,0.013,1.0
34313,7383.27,7135.635,star,,0.411,1.0
34314,10041.943,7046.723,star,,9.820,1.0
34315,6987.013,6692.081,star,,1.224,1.0
34316,8228.636,8599.333,star,,4.384,1.0
34317,7279.197,7276.827,star,,0.202,1.0
34318,7363.803,7159.454,star,,0.058,1.0
34319,7614.302,6787.444,star,,1.263,1.0
34320,8285.311,5227.839,star,,6.651,1.0
34321,6678.947,8127.657,star,,2.404,1.0
34322,8040.608,9078.236,star,,5.654,1.0
34323,7360.833,7362.864,star,,0.385,1.0
34324,6155.389,7867.763,star,,2.928,1.0
34325,7111.57,6606.533,star,,1.330,1.0
34326,7440.293,7454.522,star,,0.639,1.0
34327,6388.236,8180.869,star,,2.989,1.0
34328,7417.947,7692.997,star,,1.091,1.0
34329,7453.758,7190.53,star,,0.406,1.0
34330,8252.751,6499.818,star,,2.956,1.0
34331,6540.758,7579.377,star,,1.677,1.0
34332,6391.437,5779.882,star,,4.203,1.0
34333,6713.455,6942.766,star,,1.213,1.0
34334,8005.445,7653.229,star,,1.993,1.0
34335,7214.336,8727.147,star,,3.704,1.0
34336,7413.256,7261.102,star,,0.397,1.0
34337,5883.256,9565.023,star,,8.987,1.0
34338,5745.611,6760.934,star,,3.809,1.0
34339,7783.364,7253.157,star,,1.192,1.0
34340,6555.982,4489.25,star,,9.676,1.0
34341,7359.087,7420.659,star,,0.513,1.0
34342,6181.177,7684.006,star,,2.616,1.0
34343,9756.199,9016.851,star,,12.000,1.0
34344,7221.836,7371.461,star,,0.232,1.0
34345,6021.314,9797.573,star,,9.920,1.0
34346,7620.08,7444.243,star,,1.004,1.0
34347,6857.63,5443.726,star,,4.748,1.0
34348,6641.89,7135.594,star,,1.241,1.0
34349,8004.34,7050.768,star,,1.763,1.0
34350,8343.09,7683.073,star,,2.837,1.0
34351,7060.136,6822.228,star,,0.897,1.0
34352,7835.559,7429.418,star,,1.404,1.0
34353,6376.477,8023.716,star,,2.693,1.0
34354,7776.813,7520.26,star,,1.353,1.0
34355,7354.641,7210.986,star,,0.028,1.0
34356,7232.919,8278.404,star,,2.406,1.0
34357,6407.741,7386.708,star,,1.816,1.0
34358,7181.63,6966.746,star,,0.507,1.0
34359,7649.186,5701.14,star,,3.929,1.0
34360,8074.904,9777.265,star,,8.980,1.0
34361,7746.437,6421.687,star,,2.140,1.0
34362,7348.63,7179.398,star,,0.172,1.0
34363,9225.657,7127.926,star,,5.552,1.0
34364,7384.449,6587.323,star,,1.403,1.0
34365,8218.7,6040.382,star,,3.837,1.0
34366,9299.029,8661.36,star,,8.026,1.0
34367,7599.598,7367.597,star,,0.828,1.0
34368,6853.522,7161.29,star,,0.762,1.0
34369,7468.094,6808.995,star,,1.010,1.0
34370,8567.374,6784.207,star,,3.406,1.0
34371,8477.789,6604.278,star,,3.350,1.0
34372,6536.406,5752.375,star,,4.055,1.0
34373,8394.096,8462.982,star,,4.414,1.0
34374,7407.22,6782.863,star,,0.999,1.0
34375,6231.795,7443.241,star,,2.284,1.0
34376,7484.306,6882.798,star,,0.929,1.0
34377,6840.339,6201.548,star,,2.476,1.0
34378,7434.011,7027.208,star,,0.576,1.0
34379,5252.728,7657.668,star,,5.569,1.0
34380,4126.679,6868.632,star,,12.000,1.0
34381,8191.777,6611.086,star,,2.677,1.0
34382,7740.63,7757.554,star,,1.636,1.0
34383,7084.805,6279.931,star,,2.120,1.0
34384,6936.833,8871.086,star,,4.262,1.0
34385,6697.839,7443.166,star,,1.204,1.0
34386,8332.57,7138.417,star,,2.563,1.0
34387,7126.654,6728.612,star,,1.040,1.0
34388,8510.796,7138.901,star,,3.058,1.0
34389,7347.471,7216.114,star,,0.119,1.0
34390,7901.526,6357.023,star,,2.515,1.0
34391,7819.277,6999.022,star,,1.376,1.0
34392,5978.274,8021.016,star,,3.603,1.0
34393,7355.807,7154.717,star,,0.231,1.0
34394,6677.222,7888.838,star,,1.905,1.0
34395,5944.456,6195.013,star,,4.113,1.0
34396,7318.729,7269.708,star,,0.034,1.0
34397,7275.585,7397.5,star,,0.339,1.0
34398,8863.328,5565.665,star,,7.000,1.0
34399,9732.269,7184.491,star,,7.928,1.0
34400,7295.018,7486.713,star,,0.548,1.0
34401,7317.94,6858.464,star,,0.774,1.0
34402,7590.218,7002.547,star,,0.901,1.0
34403,7251.384,6428.971,star,,1.713,1.0
34404,7157.825,7376.287,star,,0.180,1.0
34405,7121.294,6344.962,star,,1.946,1.0
34406,7355.262,7448.703,star,,0.457,1.0
34407,7289.969,7283.101,star,,0.058,1.0
34408,6838.69,6122.065,star,,2.678,1.0
34409,6250.6,7263.478,star,,2.173,1.0
34410,8170.545,9285.402,star,,6.735,1.0
34411,5795.393,8900.218,star,,6.397,1.0
34412,6671.015,6869.104,star,,1.404,1.0
34413,7330.438,7225.265,star,,0.109,1.0
34414,7346.066,7138.137,star,,0.105,1.0
34415,7393.868,6939.131,star,,0.671,1.0
34416,7280.653,7167.59,star,,0.059,1.0
34417,7691.794,5438.497,star,,4.868,1.0
34418,7236.384,7901.55,star,,1.478,1.0
34419,6766.181,6768.535,star,,1.351,1.0
34420,6716.072,6823.878,star,,1.369,1.0
34421,7298.176,7777.027,star,,1.199,1.0
34422,6448.27,7923.121,star,,2.368,1.0
34423,8546.172,6616.42,star,,3.564,1.0
34424,7618.387,8104.126,star,,2.174,1.0
34425,7236.432,6965.596,star,,0.484,1.0
34426,6835.144,7572.817,star,,1.099,1.0
34427,8865.962,5728.691,star,,6.479,1.0
34428,8874.068,6997.662,star,,4.240,1.0
34429,8689.616,9372.635,star,,8.452,1.0
34430,8242.095,6024.999,star,,3.892,1.0
34431,6666.0,6462.065,star,,2.091,1.0
34432,7277.71,7303.737,star,,0.283,1.0
34433,6582.414,7828.095,star,,1.953,1.0
34434,8011.895,6686.898,star,,2.139,1.0
34435,7328.655,7214.096,star,,0.042,1.0
34436,7624.011,6919.725,star,,1.051,1.0
34437,7097.608,5866.797,star,,3.213,1.0
34438,7827.953,8342.039,star,,3.011,1.0
34439,7020.834,7647.508,star,,0.975,1.0
34440,6716.884,4866.897,star,,7.355,1.0
34441,6727.575,7646.718,star,,1.401,1.0
34442,9471.287,9153.861,star,,10.850,1.0
34443,7295.428,7203.857,star,,0.096,1.0
34444,7342.608,7170.94,star,,0.121,1.0
34445,7416.921,7524.299,star,,0.730,1.0
34446,7439.574,9546.944,star,,7.037,1.0
34447,7371.702,6811.948,star,,0.903,1.0
34448,7089.155,6971.454,star,,0.545,1.0
34449,7281.365,6757.152,star,,0.974,1.0
34450,6694.286,6457.299,star,,2.082,1.0
34451,7315.923,5542.867,star,,4.296,1.0
34452,8125.299,6083.584,star,,3.527,1.0
34453,7466.302,7128.586,star,,0.500,1.0
34454,7016.604,7585.357,star,,0.863,1.0
34455,5778.243,5927.599,star,,5.236,1.0
34456,7751.53,5526.088,star,,4.608,1.0
34457,6971.66,8673.008,star,,3.599,1.0
34458,9016.647,6780.179,star,,4.906,1.0
34459,6174.267,8574.276,star,,4.391,1.0
34460,9637.316,5562.932,star,,10.552,1.0
34461,6759.788,8245.534,star,,2.584,1.0
34462,7268.148,6860.113,star,,0.731,1.0
34463,5592.658,8341.654,star,,5.411,1.0
34464,7276.923,7214.102,star,,0.013,1.0
34465,6981.976,7350.443,star,,0.502,1.0
34466,7417.473,6525.107,star,,1.575,1.0
34467,8539.436,6786.076,star,,3.344,1.0
34468,7487.333,7261.656,star,,0.551,1.0
34469,6388.448,4451.292,star,,10.238,1.0
34470,7258.565,7283.6,star,,0.049,1.0
34471,7304.869,7274.289,star,,0.007,1.0
34472,7044.889,7392.73,star,,0.470,1.0
34473,6008.353,6710.246,star,,3.107,1.0
34474,7613.148,6889.172,star,,1.094,1.0
34475,6639.128,7010.096,star,,1.317,1.0
34476,8926.313,6836.931,star,,4.524,1.0
34477,7314.85,7229.127,star,,0.072,1.0
34478,7394.303,6714.501,star,,1.091,1.0
34479,5985.57,7360.523,star,,2.907,1.0
34480,7073.667,7433.254,star,,0.525,1.0
34481,7480.577,7654.542,star,,1.074,1.0
34482,6579.259,7242.305,star,,1.373,1.0
34483,7319.68,7200.087,star,,0.291,1.0
34484,6997.021,7405.919,star,,0.588,1.0
34485,6697.749,6625.21,star,,1.731,1.0
34486,8192.39,9054.487,star,,5.847,1.0
34487,7732.345,6755.214,star,,1.496,1.0
34488,7311.397,7256.548,star,,0.048,1.0
34489,6720.209,6895.023,star,,1.285,1.0
34490,6452.075,8038.584,star,,2.568,1.0
34491,7457.474,8312.551,star,,2.572,1.0
34492,6823.398,6717.927,star,,1.368,1.0
34493,6989.217,7147.791,star,,0.472,1.0
34494,7708.823,5687.787,star,,4.023,1.0
34495,7431.166,6369.522,star,,1.934,1.0
34496,6625.011,6950.514,star,,1.399,1.0
34497,7303.628,7262.816,star,,0.184,1.0
34498,7272.345,7183.118,star,,0.114,1.0
34499,7447.623,5781.885,star,,3.533,1.0
34500,6842.359,7895.993,star,,1.687,1.0
34501,4963.899,7035.549,star,,6.666,1.0
34502,8038.396,7581.137,star,,1.993,1.0
34503,7004.227,7001.99,star,,0.620,1.0
34504,8247.129,7907.206,star,,2.897,1.0
34505,6195.786,6659.506,star,,2.692,1.0
34506,7638.292,7398.261,star,,0.952,1.0
34507,6923.099,5836.364,star,,3.398,1.0
34508,7736.835,8539.564,star,,3.422,1.0
34509,8230.252,7573.493,star,,2.455,1.0
34510,9398.233,6935.245,star,,6.376,1.0
34511,9211.558,8411.087,star,,6.959,1.0
34512,6407.583,5754.357,star,,4.234,1.0
34513,4802.2,6698.715,star,,7.699,1.0
34514,7351.248,7109.322,star,,0.346,1.0
34515,7085.774,7302.731,star,,0.322,1.0
34516,7066.621,7053.119,star,,0.447,1.0
34517,7204.788,6893.643,star,,0.676,1.0
34518,9825.202,5520.703,star,,12.000,1.0
34519,5922.988,7763.328,star,,3.373,1.0
34520,5740.615,5715.573,star,,5.969,1.0
34521,4863.614,8567.632,star,,9.071,1.0
34522,6857.612,8037.081,star,,1.987,1.0
34523,7883.355,7172.77,star,,1.446,1.0
34524,8251.818,8371.025,star,,3.831,1.0
34525,4493.532,5716.137,star,,12.000,1.0
34526,7354.492,7036.026,star,,0.400,1.0
34527,6481.939,6180.005,star,,2.993,1.0
34528,8689.534,8105.662,star,,4.409,1.0
34529,6819.049,6572.455,star,,1.655,1.0
34530,7693.917,7779.645,star,,1.604,1.0
34531,7022.421,5040.283,star,,6.321,1.0
34532,7320.522,7177.966,star,,0.237,1.0
34533,6316.722,6787.814,star,,2.251,1.0
34534,9974.928,7325.131,star,,9.356,1.0
34535,7989.323,6362.762,star,,2.656,1.0
34536,8627.5,5895.301,star,,5.234,1.0
34537,8501.148,7486.339,star,,3.103,1.0
34538,7975.449,7831.91,star,,2.190,1.0
34539,7842.331,6688.585,star,,1.800,1.0
34540,8557.837,7177.647,star,,3.190,1.0
34541,8501.488,6018.702,star,,4.547,1.0
34542,5739.844,6650.876,star,,3.950,1.0
34543,10147.891,7564.212,star,,10.695,1.0
34544,7477.948,6257.287,star,,2.242,1.0
34545,9096.944,8609.703,star,,7.031,1.0
34546,8511.586,7674.083,star,,3.282,1.0
34547,8101.796,9445.451,star,,7.318,1.0
34548,7506.722,6892.881,star,,0.914,1.0
34549,5284.379,6928.372,star,,5.325,1.0
34550,7219.122,4107.0,star,,12.000,1.0
34551,8049.469,8039.346,star,,2.707,1.0
34552,6988.712,7165.946,star,,0.455,1.0
34553,6951.479,7215.287,star,,0.471,1.0
34554,7168.242,7337.862,star,,0.264,1.0
34555,5038.363,7574.794,star,,6.422,1.0
34556,6381.979,6672.592,star,,2.249,1.0
34557,5341.835,8999.822,star,,8.328,1.0
34558,7178.57,6452.568,star,,1.657,1.0
34559,6917.175,7293.192,star,,0.633,1.0
34560,6846.952,9085.553,star,,5.117,1.0
34561,7842.655,7252.426,star,,1.341,1.0
34562,5615.922,8097.561,star,,4.814,1.0
34563,7308.408,6887.258,star,,0.724,1.0
34564,7637.099,6673.978,star,,1.484,1.0
34565,6976.608,4547.394,star,,8.874,1.0
34566,8317.006,7316.172,star,,2.518,1.0
34567,7950.317,7879.746,star,,2.221,1.0
34568,7574.17,7635.245,star,,1.159,1.0
34569,7079.141,4775.517,star,,7.571,1.0
34570,5925.966,6168.049,star,,4.220,1.0
34571,7213.099,8173.921,star,,2.155,1.0
34572,5088.909,6690.745,star,,6.320,1.0
34573,7362.023,7573.38,star,,0.787,1.0
34574,7483.803,7045.251,star,,0.656,1.0
34575,8756.871,7594.365,star,,3.948,1.0
34576,8007.928,4868.252,star,,7.740,1.0
34577,6716.403,5990.017,star,,3.149,1.0
34578,5705.253,9903.68,star,,11.753,1.0
34579,8447.127,5013.036,star,,7.982,1.0
34580,8362.104,8432.526,star,,4.233,1.0
34581,7273.516,7324.455,star,,0.200,1.0
34582,7254.78,7289.908,star,,0.090,1.0
34583,8417.047,7740.009,star,,3.108,1.0
34584,6794.717,9695.234,star,,7.921,1.0
34585,7808.797,7304.826,star,,1.276,1.0
34586,6505.755,5397.852,star,,5.323,1.0
34587,6811.344,7345.137,star,,0.944,1.0
34588,7502.889,7542.277,star,,0.915,1.0
34589,9282.678,6694.94,star,,6.069,1.0
34590,7302.97,7257.504,star,,0.066,1.0
34591,4889.888,7478.537,star,,7.053,1.0
34592,5374.135,6691.051,star,,5.172,1.0
34593,6745.43,8730.319,star,,3.948,1.0
34594,9095.818,6828.562,star,,5.172,1.0
34595,7470.65,7528.438,star,,0.818,1.0
34596,8216.881,6598.685,star,,2.689,1.0
34597,5557.244,7370.62,star,,4.230,1.0
34598,6302.457,9426.914,star,,7.291,1.0
34599,8875.681,7219.713,star,,4.195,1.0
34600,6411.979,7255.525,star,,1.771,1.0
34601,7869.032,7428.602,star,,1.478,1.0
34602,7349.99,6715.777,star,,1.063,1.0
34603,5997.778,7843.601,star,,3.281,1.0
34604,8606.536,5523.778,star,,6.340,1.0
34605,9776.757,6531.966,star,,8.682,1.0
34606,6950.934,7440.395,star,,0.719,1.0
34607,8532.763,7004.712,star,,3.165,1.0
34608,5036.991,7615.785,star,,6.461,1.0
34609,7101.126,7053.18,star,,0.365,1.0
34610,5735.967,6007.464,star,,5.155,1.0
34611,7878.124,6246.524,star,,2.719,1.0
34612,7653.695,7148.316,star,,0.921,1.0
34613,7263.569,7273.645,star,,0.291,1.0
34614,8164.66,5504.677,star,,5.335,1.0
34615,6440.442,6965.676,star,,1.796,1.0
34616,7600.323,7545.475,star,,1.063,1.0
34617,5832.299,5459.35,star,,6.561,1.0
34618,8290.232,7231.345,star,,2.441,1.0
34619,10071.79,8456.63,star,,12.000,1.0
34620,7378.626,6994.593,star,,0.518,1.0
34621,5922.171,9402.411,star,,8.065,1.0
34622,6784.073,7392.761,star,,0.966,1.0
34623,5842.875,7733.586,star,,3.576,1.0
34624,7518.754,8138.937,star,,2.174,1.0
34625,7299.687,7245.65,star,,0.134,1.0
34626,6258.913,5788.729,star,,4.419,1.0
34627,5352.798,6464.818,star,,5.560,1.0
34628,7461.573,7362.07,star,,0.545,1.0
34629,6308.934,7970.191,star,,2.729,1.0
34630,7048.118,8308.701,star,,2.527,1.0
34631,7939.19,6873.061,star,,1.747,1.0
34632,7913.446,7671.611,star,,1.828,1.0
34633,7292.173,7252.559,star,,0.107,1.0
34634,8172.867,5910.3,star,,4.064,1.0
34635,7508.486,7324.025,star,,0.593,1.0
34636,7755.375,6732.421,star,,1.571,1.0
34637,6040.509,7161.815,star,,2.730,1.0
34638,6576.486,7121.011,star,,1.411,1.0
34639,7156.554,6973.397,star,,0.491,1.0
34640,8136.863,7526.825,star,,2.175,1.0
34641,7135.887,7414.652,star,,0.369,1.0
34642,7348.315,6995.548,star,,0.471,1.0
34643,6260.037,8399.662,star,,3.743,1.0
34644,7634.944,7348.002,star,,0.944,1.0
34645,6963.981,6372.414,star,,1.950,1.0
34646,8115.699,7799.942,star,,2.436,1.0
34647,5911.198,5022.673,star,,8.147,1.0
34648,7159.758,6649.547,star,,1.218,1.0
34649,7300.221,7162.626,star,,0.160,1.0
34650,6479.221,8138.118,star,,2.734,1.0
34651,6336.68,7973.959,star,,2.686,1.0
34652,4267.268,8006.75,star,,11.517,1.0
34653,5833.274,6013.858,star,,4.843,1.0
34654,7442.878,7094.492,star,,0.493,1.0
34655,6935.066,7024.513,star,,0.702,1.0
34656,6175.848,6109.301,star,,3.744,1.0
34657,5187.901,7137.184,star,,5.645,1.0
34658,7258.918,6699.0,star,,1.123,1.0
34659,7282.496,7257.393,star,,0.090,1.0
34660,7279.886,7153.829,star,,0.118,1.0
34661,7294.572,7282.375,star,,0.362,1.0
34662,7274.873,7348.097,star,,0.181,1.0
34663,8218.937,6117.297,star,,3.637,1.0
34664,8881.863,7724.272,star,,4.483,1.0
34665,6728.49,7093.665,star,,1.052,1.0
34666,7658.699,6940.755,star,,1.114,1.0
34667,7000.111,7293.077,star,,0.418,1.0
34668,8926.838,8472.103,star,,6.024,1.0
34669,6661.912,7334.108,star,,1.209,1.0
34670,7067.705,6049.662,star,,2.718,1.0
34671,6774.925,7891.866,star,,1.769,1.0
34672,4979.865,7610.58,star,,6.717,1.0
34673,6856.497,6661.526,star,,1.429,1.0
34674,6742.337,6681.254,star,,1.555,1.0
34675,7398.906,7063.456,star,,0.443,1.0
34676,7627.936,7684.928,star,,1.330,1.0
34677,5690.553,7540.888,star,,3.871,1.0
34678,7235.885,7567.104,star,,0.739,1.0
34679,5696.378,7258.508,star,,3.746,1.0
34680,7613.252,8720.736,star,,3.848,1.0
34681,7335.814,7147.106,star,,0.174,1.0
34682,5301.779,9058.245,star,,8.727,1.0
34683,7405.715,5169.982,star,,5.751,1.0
34684,8008.925,6087.508,star,,3.306,1.0
34685,7274.03,7155.59,star,,0.137,1.0
34686,6985.127,6751.625,star,,1.085,1.0
34687,7595.418,7186.92,star,,0.787,1.0
34688,7618.661,7929.032,star,,1.793,1.0
34689,6777.728,8946.518,star,,4.647,1.0
34690,7055.182,7007.338,star,,0.502,1.0
34691,6515.144,7359.225,star,,1.555,1.0
34692,7025.414,7415.199,star,,0.572,1.0
34693,8065.427,10167.838,star,,11.641,1.0
34694,7761.194,7738.551,star,,1.638,1.0
34695,8026.374,5213.3,star,,6.209,1.0
34696,7617.365,7632.308,star,,1.225,1.0
34697,9241.78,8823.177,star,,8.304,1.0
34698,6686.086,7362.171,star,,1.167,1.0
34699,6975.693,8914.711,star,,4.397,1.0
34700,7279.339,9663.289,star,,7.563,1.0
34701,8518.847,6051.657,star,,4.483,1.0
34702,8368.855,7409.343,star,,2.697,1.0
34703,6074.255,5576.971,star,,5.504,1.0
34704,7642.38,8354.616,star,,2.826,1.0
34705,6997.234,7330.748,star,,0.460,1.0
34706,8776.255,8521.603,star,,5.644,1.0
34707,7088.016,7493.799,star,,0.638,1.0
34708,6825.811,7220.54,star,,0.823,1.0
34709,7188.519,7405.922,star,,0.302,1.0
34710,7894.077,7990.546,star,,2.323,1.0
34711,7160.139,7325.822,star,,0.252,1.0
34712,6835.213,8863.624,star,,4.306,1.0
34713,7290.384,6853.498,star,,0.739,1.0
34714,5776.502,7912.868,star,,4.001,1.0
34715,7063.869,6077.398,star,,2.664,1.0
34716,7603.489,7039.314,star,,0.892,1.0
34717,6894.776,5778.338,star,,3.598,1.0
34718,7265.374,7249.835,star,,0.078,1.0
34719,7039.974,8004.912,star,,1.770,1.0
34720,8388.597,7723.512,star,,3.000,1.0
34721,8272.047,5051.695,star,,7.382,1.0
34722,5390.129,6434.626,star,,5.464,1.0
34723,7266.793,7243.249,star,,0.061,1.0
34724,6668.672,7173.731,star,,1.149,1.0
34725,7191.589,7605.127,star,,0.818,1.0
34726,7683.121,7045.346,star,,1.025,1.0
34727,7247.261,7334.997,star,,0.257,1.0
34728,7192.321,7832.525,star,,1.317,1.0
34729,7627.513,7606.212,star,,1.224,1.0
34730,7409.932,6604.618,star,,1.381,1.0
34731,6877.407,8389.809,star,,2.845,1.0
34732,7669.247,8288.582,star,,2.684,1.0
34733,7284.039,7247.563,star,,0.103,1.0
34734,7334.775,7596.012,star,,0.814,1.0
34735,8120.751,6508.4,star,,2.647,1.0
34736,8411.895,8163.851,star,,3.749,1.0
34737,8359.708,6126.932,star,,3.911,1.0
34738,7821.396,6626.492,star,,1.850,1.0
34739,7286.377,7237.86,star,,0.086,1.0
34740,6815.637,8487.685,star,,3.165,1.0
34741,6940.59,8133.146,star,,2.142,1.0
34742,4729.257,8997.695,star,,11.561,1.0
34743,7260.995,7240.544,star,,0.098,1.0
34744,7971.11,7645.711,star,,1.923,1.0
34745,5274.795,6880.323,star,,5.396,1.0
34746,7747.22,7106.684,star,,1.133,1.0
34747,9323.81,6567.148,star,,6.401,1.0
34748,5414.397,8883.804,star,,7.616,1.0
34749,7260.694,7304.55,star,,0.202,1.0
34750,6982.738,7665.287,star,,1.065,1.0
34751,7831.819,9172.581,star,,5.717,1.0
34752,6715.475,6015.732,star,,3.081,1.0
34753,8218.258,8077.439,star,,3.120,1.0
34754,8068.177,9251.01,star,,6.399,1.0
34755,10264.092,6585.825,star,,12.000,1.0
34756,6998.332,6573.599,star,,1.479,1.0
34757,6801.781,6881.78,star,,1.139,1.0
34758,7936.88,8263.537,star,,2.986,1.0
34759,8356.368,6600.974,star,,3.059,1.0
34760,7416.393,6415.567,star,,1.818,1.0
34761,5763.457,6804.525,star,,3.714,1.0
34762,5860.428,6487.109,star,,3.809,1.0
34763,7681.963,8206.198,star,,2.478,1.0
34764,6750.297,8826.534,star,,4.239,1.0
34765,7368.22,7165.484,star,,0.297,1.0
34766,7682.662,6592.784,star,,1.703,1.0
34767,7603.81,7342.096,star,,0.817,1.0
34768,6971.208,6566.647,star,,1.497,1.0
34769,7790.726,8113.41,star,,2.418,1.0
34770,7957.186,6036.061,star,,3.349,1.0
34771,5115.979,6610.487,star,,6.328,1.0
34772,6968.807,6034.808,star,,2.798,1.0
34773,5968.965,6673.236,star,,3.255,1.0
34774,6974.726,6637.947,star,,1.358,1.0
34775,6932.591,7323.474,star,,0.619,1.0
34776,7069.889,7314.077,star,,0.246,1.0
34777,7814.354,7267.371,star,,1.264,1.0
34778,5125.872,7937.927,star,,6.440,1.0
34779,5155.009,6293.362,star,,6.662,1.0
34780,7008.161,7523.809,star,,0.763,1.0
34781,7234.649,7113.777,star,,0.226,1.0
34782,6424.998,7012.869,star,,1.801,1.0
34783,8337.676,5741.714,star,,4.912,1.0
34784,7568.631,7325.595,star,,0.777,1.0
34785,5759.026,5851.049,star,,5.508,1.0
34786,8956.152,7340.952,star,,4.495,1.0
34787,7565.993,8536.158,star,,3.257,1.0
34788,8078.514,7268.558,star,,1.906,1.0
34789,6776.257,5524.441,star,,4.524,1.0
34790,7285.857,7227.424,star,,0.004,1.0
34791,6953.725,7550.176,star,,0.888,1.0
34792,4842.128,7828.633,star,,7.606,1.0
