src,dst
24963,31835
24964,25032
24965,25593
24968,33337
24969,27619
24970,27412
24971,30272
24971,31686
24972,25812
24973,26060
24973,28636
24973,29357
24974,26332
24976,27146
24977,25953
24977,26900
24977,31432
24978,31411
24979,26741
24979,32234
24980,28109
24981,25271
24982,28873
24983,26026
24983,33438
24984,26532
24985,26960
24985,31657
24986,28099
24986,28380
24987,27099
24987,33117
24988,31635
24988,33310
24989,25282
24989,26142
24990,27274
24991,26617
24991,27113
24995,27038
24999,26845
25001,29908
25002,31181
25002,32635
25003,28473
25004,25370
25008,26259
25009,26054
25010,25388
25010,26506
25010,27199
25012,27037
25012,27782
25013,25955
25013,32842
25015,31773
25016,26843
25019,27192
25020,25317
25020,27616
25020,30685
25021,27584
25023,32917
25024,26164
25025,25040
25028,25412
25028,29792
25031,27356
25035,25686
25036,32091
25037,25724
25038,29280
25038,32449
25038,33205
25042,28457
25045,27663
25047,28312
25048,26215
25048,32215
25049,27205
25049,32647
25051,26078
25051,27474
25051,27484
25052,28005
25052,32865
25054,32392
25055,26159
25058,26962
25060,31273
25060,32349
25064,32863
25065,31104
25066,29124
25067,29738
25067,30511
25068,29466
25072,25624
25072,33314
25073,27323
25073,32057
25074,29938
25074,31548
25076,25933
25076,32924
25077,32769
25078,25986
25079,27780
25080,30064
25080,32085
25081,31436
25083,25181
25083,31767
25084,27720
25084,31179
25085,27542
25086,26815
25087,28038
25091,31308
25092,27000
25093,30819
25093,33282
25094,31838
25095,28962
25097,26005
25097,29384
25098,30230
25100,27052
25100,27449
25100,31311
25101,33350
25102,25114
25103,26403
25103,30944
25104,28115
25104,28516
25105,30333
25108,30484
25109,28915
25110,25288
25110,30246
25110,31870
25111,31362
25112,27593
25112,27611
25115,25831
25116,27347
25120,32732
25122,30116
25123,27137
25125,28619
25125,30610
25125,30619
25128,26181
25128,32454
25129,31061
25130,26641
25131,28713
25131,30836
25132,25413
25133,32670
25134,30854
25135,25486
25135,33409
25136,28689
25137,32937
25138,26679
25138,27455
25138,31952
25139,29235
25141,32501
25143,29753
25143,32831
25144,26496
25144,27350
25145,31998
25146,26955
25147,25979
25147,31856
25148,26027
25148,29729
25151,25647
25153,29225
25153,31837
25153,32059
25154,30960
25156,27051
25157,30384
25158,29919
25159,27496
25159,31225
25159,31956
25160,28342
25160,30175
25162,27303
25163,28274
25164,26491
25165,25395
25165,32553
25167,28151
25168,32605
25170,28691
25170,32267
25172,27185
25172,29379
25173,30631
25173,31871
25175,32576
25178,25478
25178,32047
25180,31101
25181,31767
25183,29797
25184,31313
25185,27704
25185,28825
25186,27213
25189,28704
25190,27457
25191,25975
25192,26314
25192,29378
25193,31213
25193,33479
25194,29898
25195,27800
25195,30113
25196,27514
25197,30820
25199,30368
25200,30057
25200,30717
25200,32507
25201,25614
25203,27216
25203,27521
25204,25286
25205,29282
25205,30726
25207,26717
25207,30588
25207,30727
25209,28673
25210,27024
25212,26609
25213,32403
25215,32273
25216,29007
25216,29108
25217,28092
25217,33237
25220,25359
25220,26311
25221,27848
25221,31252
25222,31760
25223,31029
25223,33019
25224,25524
25224,29516
25224,31253
25224,32262
25225,25928
25225,30557
25225,31136
25226,27707
25227,33006
25229,28899
25229,32434
25230,29533
25232,26918
25232,31309
25235,30374
25236,27686
25237,27601
25237,29994
25241,30135
25242,31938
25243,31133
25244,30518
25245,32796
25247,32378
25248,28598
25248,33353
25249,28794
25251,29993
25252,29809
25252,30110
25252,30603
25253,29581
25255,25901
25255,28493
25257,28252
25259,30184
25260,26500
25260,31700
25262,25703
25262,29841
25262,30964
25262,31165
25262,32418
25263,26824
25264,29595
25265,30361
25265,31518
25266,29787
25267,30972
25268,27683
25268,33438
25269,28050
25269,32933
25270,29328
25270,31611
25271,32495
25272,29149
25272,33130
25273,30478
25274,28329
25275,30072
25276,28762
25276,33186
25277,28989
25277,32449
25278,30025
25278,30440
25280,25959
25280,26172
25282,26142
25287,30467
25287,31394
25288,30246
25288,31870
25289,26329
25290,29909
25296,33172
25298,27567
25298,32127
25298,33158
25299,32302
25300,32915
25302,31139
25303,32509
25306,31008
25307,28957
25307,30555
25308,28618
25309,26061
25310,25480
25310,31960
25313,27869
25314,25571
25314,31563
25315,29635
25315,30123
25316,27714
25317,25721
25317,27616
25317,30685
25318,27605
25319,26081
25321,30803
25323,29494
25324,26649
25324,31048
25325,25981
25325,26013
25326,25498
25330,29868
25331,31485
25333,32934
25334,26412
25335,31313
25338,29867
25340,27561
25340,31915
25341,26833
25341,29019
25342,32276
25343,25578
25345,27381
25345,28578
25346,31715
25348,29136
25350,30996
25353,32312
25354,31717
25354,33219
25355,25525
25355,30245
25355,32703
25356,29399
25357,25502
25358,31914
25360,27063
25361,31787
25362,31555
25363,26572
25363,33071
25364,31145
25365,27407
25366,31759
25367,26459
25367,29216
25368,25816
25369,27294
25369,33430
25370,26353
25370,31616
25372,27256
25373,25904
25373,31256
25374,29191
25375,32967
25376,27247
25376,33406
25377,29985
25383,30012
25387,26547
25387,32707
25388,26506
25388,27199
25390,33455
25391,33435
25392,26000
25393,26848
25393,26854
25393,29406
25394,28829
25394,31201
25395,27641
25396,31112
25396,32110
25397,31473
25399,26192
25400,31352
25400,31731
25402,25514
25402,31659
25403,31883
25404,27849
25404,32705
25405,31034
25408,25716
25408,26577
25411,27035
25412,29792
25414,32098
25414,33207
25414,33247
25415,26104
25417,25441
25417,28559
25418,27960
25420,26255
25421,31242
25422,29255
25423,33409
25425,26852
25426,29716
25429,26536
25429,30437
25430,26747
25431,32105
25432,27522
25433,25805
25434,30476
25434,32407
25436,27990
25436,28066
25436,31175
25437,30007
25437,31170
25438,27537
25439,27370
25441,28559
25443,30362
25444,33237
25446,30713
25448,32143
25450,30861
25450,32295
25451,26021
25452,28265
25452,31001
25453,27057
25453,29098
25453,33175
25454,25588
25454,28759
25455,32342
25457,25687
25458,30914
25460,28006
25461,27524
25462,26001
25465,26842
25465,28145
25465,29959
25465,33027
25466,32819
25468,29346
25469,27922
25469,28072
25471,30786
25472,29134
25473,30222
25474,32197
25475,25752
25475,27661
25477,27224
25477,28348
25477,31940
25478,32047
25479,31098
25480,33316
25484,26432
25484,29051
25486,32237
25487,31479
25488,30231
25489,33188
25491,26377
25492,32795
25493,27133
25493,28909
25494,28377
25494,30730
25497,28349
25497,33193
25501,25926
25501,30045
25501,30855
25502,26942
25502,32131
25503,28704
25504,30266
25506,26315
25509,33273
25510,27738
25510,30259
25510,31887
25511,29057
25511,32422
25512,30897
25512,31331
25514,31659
25515,33267
25520,32336
25521,28785
25521,29248
25524,29516
25524,31253
25524,32262
25525,30722
25525,32703
25526,25618
25527,27422
25527,28298
25528,26986
25528,32990
25529,30043
25530,27253
25531,28865
25532,27199
25533,29817
25534,27249
25537,28756
25543,28747
25543,33315
25546,31225
25547,29532
25551,32185
25551,33340
25552,31841
25554,30511
25557,29846
25557,31942
25559,27729
25560,31008
25561,25985
25563,26452
25563,30566
25563,32952
25565,26045
25565,33073
25566,31939
25567,31168
25571,31563
25572,30372
25572,32338
25573,31784
25574,27043
25575,29690
25582,29002
25583,26418
25583,29992
25584,31736
25587,32492
25588,25765
25589,29214
25589,29254
25591,31989
25593,31227
25594,31230
25595,28519
25595,32451
25596,31024
25596,32230
25599,32920
25601,26325
25601,28668
25602,30801
25603,27964
25604,32317
25606,25975
25611,28929
25611,32366
25612,32187
25613,31366
25617,32791
25619,26702
25620,31166
25621,29421
25623,28158
25628,26241
25628,26457
25629,31016
25630,27318
25630,32401
25635,31239
25636,32580
25637,27582
25637,27802
25638,29806
25639,25653
25639,30383
25640,30528
25641,25984
25641,28045
25641,32517
25642,25786
25647,28408
25649,29541
25649,31547
25651,27026
25651,31557
25652,33095
25653,30383
25654,25675
25654,29116
25655,33242
25656,26907
25656,27788
25657,29305
25658,29706
25659,31207
25660,28027
25661,31619
25662,28248
25663,27272
25664,25887
25665,26050
25668,26902
25669,26956
25670,27617
25671,28814
25672,28439
25672,29498
25673,26998
25675,29116
25677,29383
25678,31283
25679,26869
25679,29775
25680,27413
25680,27852
25680,33392
25683,30234
25683,31255
25683,31287
25684,27679
25685,25798
25685,30090
25685,31057
25686,26120
25688,28340
25688,29031
25688,29897
25689,29872
25690,26802
25691,31525
25692,26562
25692,28827
25692,31206
25693,30506
25693,33191
25694,27167
25694,28091
25694,31233
25694,32805
25695,27801
25696,28253
25697,30487
25698,27349
25698,32129
25699,27106
25700,27781
25700,30440
25701,30623
25701,32349
25702,32258
25703,29676
25703,30964
25703,31165
25704,30663
25706,32696
25708,27930
25710,25824
25710,30952
25713,33099
25715,30435
25716,26577
25717,29567
25718,27998
25718,32252
25719,33074
25719,33496
25720,27314
25721,27616
25728,27691
25731,25823
25731,30871
25734,26674
25734,27411
25734,28565
25734,28690
25735,31281
25736,27227
25736,33431
25737,30118
25741,27096
25741,30226
25744,27814
25746,30079
25747,28199
25749,27028
25750,32672
25754,28222
25755,31906
25756,28811
25756,31336
25760,33464
25762,27081
25762,28448
25763,31559
25764,27637
25767,30037
25769,31195
25769,32203
25770,25794
25771,31240
25772,27827
25773,32075
25775,30725
25777,30879
25777,31954
25778,33461
25780,28424
25781,25883
25781,32458
25783,26272
25785,31375
25786,32627
25788,29336
25792,28042
25792,31440
25792,32514
25793,28718
25793,32609
25796,26190
25798,30090
25799,27390
25800,29142
25800,32956
25801,29678
25801,30495
25803,26724
25805,28121
25806,32032
25807,31128
25809,26853
25810,30449
25813,27844
25819,31594
25820,25846
25820,26408
25822,31409
25822,31890
25823,26426
25823,29888
25823,30871
25827,30084
25827,31861
25828,30658
25829,27971
25830,28211
25830,29664
25831,31572
25832,29305
25833,32060
25835,26069
25837,27214
25839,26875
25839,28405
25839,31205
25840,28965
25841,32566
25842,32074
25842,32776
25844,26372
25845,28279
25846,28875
25848,28356
25849,32862
25849,32878
25851,27969
25853,26275
25854,28028
25854,28260
25858,29774
25859,29625
25860,26759
25860,31064
25860,31452
25861,30140
25861,31263
25865,27312
25865,32983
25868,28136
25870,27308
25871,32186
25874,27091
25876,26932
25876,28354
25878,30365
25878,33113
25879,30300
25881,26877
25881,31819
25883,32458
25884,29102
25884,32661
25885,33332
25886,27018
25886,31426
25886,32079
25887,26250
25888,33045
25888,33262
25889,32757
25891,27128
25891,31766
25892,28885
25892,30380
25892,32699
25893,30561
25895,26925
25899,31082
25901,28493
25903,28544
25904,29552
25904,31256
25907,32832
25908,29744
25909,31801
25909,33101
25910,27992
25910,28300
25912,27700
25914,30775
25914,32529
25915,32207
25916,27257
25916,30983
25917,26434
25919,29668
25920,27434
25920,28490
25920,29382
25922,28841
25923,30808
25924,33151
25925,32762
25926,29068
25926,30045
25927,28537
25927,30313
25927,33231
25929,32726
25929,33178
25930,26865
25931,25999
25931,30207
25931,31683
25933,32924
25934,27370
25937,29193
25938,28409
25939,26665
25939,31010
25940,32747
25943,28768
25943,28791
25945,29364
25946,27960
25947,27355
25948,30733
25948,33155
25950,27859
25950,29573
25952,32354
25953,26900
25953,31432
25954,28120
25955,30163
25955,32842
25955,33220
25957,26435
25958,31330
25959,26172
25959,29611
25959,33475
25965,29588
25965,32552
25966,33112
25968,27682
25969,30274
25969,30514
25970,32431
25971,32783
25973,27394
25976,29263
25977,28305
25977,32285
25978,29708
25979,31856
25980,27062
25980,28697
25982,27675
25982,33233
25983,26189
25983,28031
25984,28045
25984,29701
25984,31936
25987,29025
25987,33378
25989,29587
25991,27563
25992,27986
25996,27270
25996,28176
25998,32282
25999,30207
26007,28952
26007,31731
26010,32330
26012,26523
26012,26785
26016,27948
26019,28673
26021,27947
26024,28036
26025,28369
26025,28441
26026,33438
26027,28877
26028,29111
26028,29786
26031,26068
26031,28549
26033,31094
26033,31390
26034,30225
26034,33034
26036,26472
26036,30344
26036,30654
26037,27379
26037,28313
26038,29715
26039,33056
26040,28821
26042,29209
26045,33073
26045,33206
26047,29228
26047,32614
26048,29874
26048,32704
26049,30056
26051,30683
26053,28882
26053,30154
26055,28728
26056,28125
26056,28838
26057,28429
26060,28636
26062,27143
26064,29983
26066,30809
26066,32436
26067,30494
26070,32725
26071,31617
26072,27029
26072,32947
26073,27105
26073,30587
26075,29185
26076,31433
26078,27474
26078,28680
26078,29195
26078,31395
26079,29078
26080,27654
26080,32518
26081,26620
26081,28273
26082,29933
26082,30269
26083,27344
26083,29647
26084,26995
26087,30470
26088,27446
26089,27928
26090,26740
26091,26990
26091,27352
26094,32295
26096,27244
26096,32887
26097,30987
26097,32839
26099,26512
26099,27569
26100,28514
26100,32382
26101,26977
26101,31489
26101,32931
26103,29467
26105,32943
26109,28377
26110,27451
26111,32617
26113,26398
26114,27212
26115,27966
26115,33467
26117,32767
26119,30897
26121,29071
26121,31943
26122,30625
26123,30827
26124,30570
26127,27477
26131,26510
26134,29081
26135,27175
26137,26428
26137,27954
26137,32459
26138,31598
26139,31921
26143,31025
26143,32398
26144,28033
26144,31595
26145,30817
26145,32154
26146,33036
26149,26277
26149,31363
26154,27819
26154,31833
26155,26420
26155,29012
26156,32032
26159,27996
26162,31071
26162,31701
26163,28366
26165,32117
26165,32948
26166,27497
26167,29276
26168,28861
26170,26546
26171,28455
26174,29948
26174,33095
26175,30094
26176,31116
26178,27820
26179,31174
26181,32454
26182,27492
26182,29266
26182,31490
26184,32977
26186,31475
26188,29283
26189,28031
26191,31978
26192,27669
26193,33057
26194,27240
26195,28116
26195,31009
26195,33038
26197,29001
26197,31125
26199,33428
26200,28811
26203,29999
26206,30321
26206,33044
26207,26299
26207,29523
26207,32892
26212,30246
26212,32034
26212,32305
26214,33404
26214,33427
26215,27627
26215,31526
26215,32215
26217,32284
26219,32895
26221,28047
26222,32634
26223,32631
26224,30939
26226,33112
26227,30290
26228,32879
26230,29240
26230,29345
26231,33352
26233,27625
26233,31153
26235,26480
26235,30953
26236,29785
26237,32462
26238,29996
26239,29197
26240,31348
26244,28360
26244,30350
26247,30833
26249,31365
26250,29788
26250,33374
26251,29388
26253,27028
26255,27937
26256,28936
26257,29726
26258,27009
26258,30271
26259,29777
26259,30345
26259,32087
26260,26860
26260,33223
26261,32396
26262,27939
26263,26570
26263,27949
26263,28587
26267,32301
26268,30249
26269,28898
26269,30513
26270,32959
26273,30013
26274,30417
26276,28666
26276,32919
26277,29325
26278,32177
26280,28450
26282,26844
26283,27731
26283,28087
26288,29159
26289,26701
26290,32891
26293,26462
26297,28732
26297,33385
26299,29523
26299,30181
26299,32892
26301,32695
26302,28731
26305,30144
26307,30105
26308,27614
26308,31650
26312,30916
26314,26574
26316,29563
26318,30146
26322,27378
26322,31846
26323,31913
26325,28668
26326,31361
26326,33478
26327,28297
26331,30358
26333,26560
26334,32743
26335,32960
26336,27856
26336,31422
26337,26872
26339,33300
26342,27215
26342,28058
26342,28632
26343,33082
26346,27255
26346,28321
26346,30428
26347,33367
26350,27812
26353,31616
26353,31843
26354,28280
26354,29677
26359,32137
26359,33032
26361,32814
26362,30571
26364,29771
26364,33317
26365,27394
26365,31196
26366,32569
26367,29260
26368,28099
26368,32190
26369,30030
26370,29487
26373,27151
26374,33471
26376,28448
26378,32538
26380,32066
26381,30776
26385,29837
26387,28310
26389,33005
26391,26552
26391,31350
26391,32377
26394,28017
26394,32749
26396,30714
26396,31247
26397,27597
26398,26930
26398,30071
26398,30919
26399,26602
26399,28296
26400,27810
26401,28657
26402,30458
26403,30944
26406,28939
26406,29192
26407,30239
26407,30634
26409,27437
26410,29439
26415,30793
26418,26475
26418,29992
26420,29012
26424,28858
26424,31390
26425,26796
26425,31209
26426,29219
26427,27232
26428,32459
26429,30792
26430,27470
26431,29460
26431,31120
26432,26563
26432,29051
26433,32253
26433,33401
26436,28324
26436,30278
26437,26706
26437,29855
26438,32229
26440,32030
26441,30387
26441,32140
26443,27234
26444,33022
26445,28239
26446,29457
26447,30762
26448,30949
26448,30963
26448,31603
26450,32024
26451,27386
26452,30566
26452,32952
26455,27118
26455,31332
26456,27636
26456,27989
26456,31839
26457,33157
26459,29216
26463,26616
26466,31521
26467,32704
26468,30740
26471,27959
26471,31108
26472,30654
26475,29992
26477,33228
26478,27170
26478,29029
26479,33241
26480,29054
26480,30953
26482,32266
26483,29034
26484,28347
26484,33339
26485,26670
26486,29422
26487,27541
26487,33130
26488,29017
26489,32902
26490,32872
26492,29907
26492,33133
26493,26931
26495,30796
26498,30304
26498,31543
26499,32027
26499,32478
26500,28931
26500,31700
26501,33026
26502,28438
26505,28814
26506,27199
26507,30463
26509,29901
26512,27569
26514,28515
26514,29860
26515,26673
26515,30750
26517,29705
26517,33288
26519,30009
26519,32480
26523,26785
26525,29242
26526,31291
26526,31483
26527,31733
26528,32782
26529,33309
26531,27041
26534,30348
26534,30509
26535,27855
26536,30437
26536,30633
26537,28117
26537,29110
26539,29919
26541,32290
26544,29740
26547,32707
26548,26646
26549,27005
26549,33282
26550,30451
26551,27406
26551,28209
26553,28240
26556,27266
26558,27965
26558,28930
26558,32505
26559,31270
26560,32908
26561,29582
26561,29610
26562,26859
26562,27980
26562,28827
26563,29051
26564,31348
26565,32555
26566,31315
26567,28938
26568,30185
26568,30623
26568,31131
26569,27984
26569,28681
26569,32220
26570,28587
26571,32155
26572,33071
26575,28087
26575,30967
26576,30273
26578,28799
26578,29814
26583,29206
26584,33159
26585,28631
26585,33442
26588,28617
26589,29486
26590,29387
26590,29583
26592,30672
26592,32657
26593,26734
26593,33100
26596,32616
26597,26997
26598,31484
26599,32148
26600,26757
26600,31026
26603,28174
26604,31889
26606,28454
26606,32093
26609,30238
26610,31790
26611,29733
26614,26924
26614,31531
26615,29226
26620,28273
26621,30219
26621,30996
26622,31492
26623,27773
26623,29350
26623,32019
26623,32754
26624,27670
26624,31003
26626,33254
26629,32527
26629,32923
26631,30670
26631,31947
26632,30948
26632,32697
26633,27576
26633,29815
26634,32910
26636,33362
26637,28917
26637,30585
26637,31914
26640,32272
26641,27833
26642,27743
26643,29745
26645,29508
26653,27872
26653,28255
26654,28060
26654,31881
26654,31960
26658,29659
26658,31656
26658,32138
26658,32471
26660,28802
26660,29856
26661,28502
26662,28736
26665,31010
26666,27699
26669,31999
26671,31067
26672,28456
26674,27411
26674,28565
26677,27490
26679,27455
26679,31952
26680,26933
26680,28416
26681,30544
26683,30651
26685,31814
26686,29493
26687,30982
26688,31808
26690,29512
26691,29550
26691,32663
26693,33143
26694,26959
26698,28694
26700,29804
26704,29708
26705,28608
26707,32277
26708,29190
26709,28924
26709,32219
26710,27372
26710,31231
26712,26860
26713,29286
26715,28562
26717,32683
26719,30340
26720,26904
26720,27622
26723,31740
26725,30670
26726,29955
26726,33051
26727,32848
26729,32974
26730,27287
26733,27865
26734,33100
26735,29814
26735,31466
26736,28590
26739,26915
26741,32234
26742,29802
26743,30149
26744,29437
26749,29338
26749,32049
26749,32465
26750,32158
26752,31240
26752,31434
26753,33289
26754,27752
26755,29965
26756,31598
26757,33108
26762,30920
26762,32319
26767,30704
26768,27425
26768,33275
26769,28592
26769,30241
26771,32664
26772,27416
26772,30887
26773,30915
26773,32340
26774,28616
26775,28353
26776,30918
26777,30035
26781,30556
26782,27864
26783,30018
26784,28487
26784,32749
26788,32723
26789,32173
26790,32999
26791,29275
26792,27065
26794,27941
26795,30798
26797,30461
26797,31099
26798,27828
26798,31657
26799,30769
26800,30160
26801,30292
26803,27080
26803,27689
26806,31909
26810,32450
26811,28647
26814,31528
26817,29674
26817,29686
26819,32452
26820,27735
26820,30606
26820,32585
26821,27981
26825,27826
26825,30363
26825,31461
26826,30394
26826,33015
26830,28612
26830,30760
26831,31400
26832,33296
26833,29019
26834,29467
26834,33129
26835,31666
26836,26995
26836,29456
26837,29944
26839,32347
26839,33403
26842,28145
26842,30529
26847,27215
26848,26854
26848,29406
26850,30298
26850,30627
26851,27769
26851,33103
26854,29406
26855,30415
26856,29173
26856,30609
26856,31346
26857,29464
26858,32778
26860,33223
26864,32146
26864,32675
26865,29516
26866,30378
26867,29143
26868,30999
26868,31575
26869,32451
26871,30635
26873,28720
26873,32206
26874,29813
26875,31205
26876,30203
26878,31520
26879,29475
26879,32128
26885,28568
26885,29585
26887,29138
26889,29106
26889,35183
26891,30462
26891,33341
26892,33341
26895,28182
26896,30987
26896,31775
26898,30906
26898,32230
26899,31955
26900,31432
26902,31978
26904,27622
26904,27649
26905,31766
26906,30288
26907,27788
26909,28346
26910,28282
26910,28834
26913,31398
26916,27519
26917,33187
26918,31309
26919,31168
26920,28241
26920,30305
26922,33211
26927,29831
26929,32533
26930,30071
26930,30919
26932,28354
26933,28416
26933,29540
26935,27939
26936,27057
26937,28033
26937,32250
26938,27066
26940,29388
26940,32836
26941,29755
26942,30585
26942,32131
26943,28645
26943,29317
26944,31972
26946,30025
26949,31383
26950,32173
26950,33066
26952,31377
26952,32116
26954,33424
26956,31835
26957,27295
26962,27571
26962,28481
26962,33107
26963,31835
26965,26969
26965,33205
26969,33205
26970,29287
26972,30735
26974,28517
26977,31489
26977,32931
26980,27821
26980,28259
26980,31749
26985,30698
26990,27352
26990,29281
26991,30366
26991,32648
26993,29060
26993,32181
26994,29102
26999,30701
27001,31586
27002,27811
27003,33372
27004,30358
27004,32325
27006,27636
27008,32735
27010,31388
27013,30751
27014,31958
27015,27443
27016,27436
27016,27475
27017,27997
27017,32125
27018,31426
27018,31950
27018,32079
27020,31519
27022,28857
27024,31412
27025,32884
27026,32911
27027,29784
27028,27158
27029,29322
27030,27834
27030,30903
27032,29166
27033,29940
27033,30276
27039,30076
27040,31305
27041,33354
27042,33260
27044,29659
27044,32471
27045,33020
27046,27277
27048,32536
27052,27449
27052,31311
27056,32142
27057,33175
27058,27268
27059,28951
27059,29460
27064,29580
27064,29779
27065,32630
27070,32480
27072,29451
27072,32506
27073,29011
27074,32284
27075,27358
27075,31461
27076,27152
27076,32901
27079,30617
27082,31837
27088,29015
27089,31198
27090,27747
27092,31332
27093,28368
27093,28849
27093,30102
27096,30226
27096,32270
27097,29145
27098,28840
27101,32700
27103,28946
27104,28674
27104,30796
27105,30587
27106,28966
27107,27506
27111,33184
27113,27716
27114,29209
27117,30297
27117,30842
27118,33440
27119,31333
27120,27937
27121,32612
27123,30010
27124,29126
27125,29220
27126,32891
27126,33232
27128,31766
27132,28159
27133,28909
27139,32089
27139,32859
27141,32899
27142,28009
27142,28850
27142,29533
27143,27884
27145,32029
27147,30507
27148,28150
27151,30621
27152,32901
27154,31262
27155,31451
27155,33328
27156,30028
27157,31017
27159,27774
27159,29158
27159,32653
27162,29141
27165,28180
27167,31233
27169,32611
27170,27839
27170,29029
27171,27880
27172,28793
27174,29308
27174,33045
27176,31545
27177,30969
27178,30794
27181,28459
27182,29939
27183,31470
27185,27219
27187,31040
27188,27853
27189,27748
27189,30650
27196,27417
27196,30297
27196,30842
27197,29880
27197,30135
27197,33229
27203,27841
27203,28796
27203,31567
27204,30419
27205,32647
27208,30833
27211,31326
27215,28632
27216,27521
27216,33076
27218,29604
27220,30055
27223,28787
27223,28988
27224,28348
27224,31704
27227,33278
27228,28422
27230,29612
27230,32243
27231,28472
27232,30101
27235,28299
27235,29458
27237,29344
27238,30486
27239,27837
27239,28582
27240,29728
27241,27766
27241,29645
27242,33129
27242,33174
27246,31475
27247,33406
27250,28822
27253,29154
27254,29076
27256,33233
27257,30349
27259,29410
27260,27670
27261,27792
27262,31171
27263,28631
27263,33445
27264,31640
27273,33213
27275,29432
27276,31860
27277,30014
27277,30320
27278,30894
27282,27915
27284,27765
27285,28156
27286,31184
27289,27328
27289,33125
27291,30554
27294,28098
27294,33430
27297,31859
27298,27986
27299,28464
27300,29842
27302,30877
27304,29235
27304,29652
27307,29174
27307,30357
27309,29920
27312,32983
27313,33131
27314,29307
27315,30091
27315,31200
27316,29180
27316,33294
27318,32401
27318,33217
27320,31554
27320,33474
27322,31583
27322,32738
27323,32057
27324,32296
27327,28278
27328,31758
27328,33125
27329,31821
27337,28826
27338,30189
27339,29164
27339,31902
27340,32631
27342,31604
27343,31325
27344,29435
27345,28753
27346,30535
27347,30557
27349,28297
27352,29281
27356,30307
27357,29092
27357,33164
27360,30473
27360,31140
27361,27916
27361,29791
27362,32560
27365,27799
27365,28498
27366,30910
27369,32992
27371,31330
27372,29603
27376,31789
27377,33439
27382,29393
27385,29488
27385,32181
27388,27742
27388,31013
27389,31670
27395,30736
27396,28926
27397,28094
27398,28903
27401,27948
27403,29407
27403,33439
27405,29429
27406,28209
27411,28565
27413,27852
27413,28066
27414,30190
27417,29505
27417,30297
27420,30423
27421,32925
27422,27533
27425,33275
27427,32869
27428,33174
27429,27759
27430,30657
27430,31387
27430,31713
27431,29692
27431,31655
27432,27908
27433,32655
27434,29382
27435,28237
27435,33089
27436,27475
27438,30885
27438,32751
27440,31288
27441,30228
27441,31401
27444,31855
27444,32287
27446,29634
27447,27842
27453,31935
27455,31952
27456,30712
27456,33146
27458,29202
27459,31908
27459,32513
27467,28432
27468,31040
27470,28816
27471,30353
27471,32297
27472,29528
27472,29879
27472,31964
27472,33299
27474,27484
27476,29468
27476,33358
27479,33036
27480,28797
27482,27744
27482,30547
27482,31019
27483,28604
27484,33293
27488,28003
27488,30843
27489,30774
27489,31986
27489,32328
27491,32315
27493,29597
27493,31560
27494,27925
27494,31896
27494,32568
27496,31956
27498,29002
27501,28884
27501,30913
27501,31853
27503,29122
27504,32389
27507,29887
27508,27894
27510,27604
27513,31664
27519,33024
27520,30498
27520,32832
27521,29865
27521,33076
27524,28856
27525,27885
27527,28910
27528,29449
27528,29916
27529,30997
27529,33162
27530,29853
27530,30244
27533,29245
27537,28223
27537,33286
27538,30202
27539,32395
27543,32507
27545,32880
27548,29741
27549,32552
27550,32401
27551,33415
27555,29272
27556,33274
27557,30966
27558,28123
27559,31205
27560,31160
27561,31211
27565,28094
27565,28330
27566,29623
27566,30931
27567,33158
27571,32082
27571,33107
27572,27938
27573,28484
27574,28626
27577,28871
27577,31695
27577,33198
27580,28281
27580,31300
27581,31163
27582,27802
27591,28889
27593,27611
27595,29931
27595,30884
27597,28320
27597,32516
27599,29637
27601,29994
27603,33217
27606,30644
27609,30046
27609,31230
27610,29215
27611,27634
27612,29524
27614,31650
27615,31661
27615,33342
27616,30685
27618,29723
27618,30133
27618,32800
27619,33230
27621,29332
27622,27649
27623,29539
27623,30705
27624,32000
27625,29005
27625,31153
27625,32324
27626,31517
27628,32081
27629,30667
27630,31410
27637,27897
27638,29495
27643,32646
27644,32474
27646,31447
27647,29860
27648,31523
27650,29358
27654,31280
27654,32518
27655,29574
27655,33395
27656,30542
27657,30815
27657,31100
27658,28589
27658,32273
27659,30604
27661,32299
27661,32712
27665,32953
27667,28122
27668,27933
27671,33098
27672,29857
27672,30167
27676,28419
27678,29300
27682,31709
27684,33055
27686,27910
27688,32365
27689,32630
27690,30272
27692,28119
27694,31761
27696,27988
27697,32641
27701,32043
27702,28473
27704,28825
27708,28410
27708,31878
27709,31103
27713,32534
27713,33448
27718,28020
27719,30223
27719,31995
27727,28009
27727,32039
27728,28878
27729,28225
27731,28087
27731,28912
27732,31226
27733,31475
27733,32337
27735,29348
27735,30606
27735,32585
27736,29132
27737,30124
27738,30259
27739,32448
27740,28900
27740,33040
27741,31344
27742,31013
27753,28433
27753,32562
27754,28057
27755,32085
27755,32282
27760,29229
27761,27778
27764,29128
27765,32084
27767,29396
27767,32194
27767,32929
27768,30712
27768,33299
27769,33103
27770,30877
27773,30659
27773,32019
27775,28460
27777,29518
27779,32825
27781,30025
27781,30440
27783,30399
27784,28506
27787,33099
27789,30723
27791,28065
27793,32245
27796,28090
27798,29473
27799,28498
27803,32166
27806,31862
27807,30501
27809,30982
27810,32015
27813,33163
27815,27863
27816,32455
27817,31542
27818,28623
27818,29293
27818,30264
27820,28601
27821,31550
27822,32303
27823,31644
27825,29309
27826,30363
